timestamp,eye_rub_first_hand_report,eye_rub_first_hand_count,eye_rub_first_hand_durations,|,eye_rub_second_hand_report,eye_rub_second_hand_count,eye_rub_second_hand_durations,|,flicker_report,flicker_count,|,micro_sleep_report,micro_sleep_count,micro_sleep_durations,|,pitch_report,pitch_count,pitch_durations,|,yawn_report,yawn_count,yawn_durations
2025-11-20 22:48:45,False,0,[],|,False,0,[],|,False,0,|,True,34,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 35.0 seconds', '3 micro sleep: 16.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 4.0 seconds', '6 micro sleep: 3.0 seconds', '7 micro sleep: 3.0 seconds', '8 micro sleep: 4.0 seconds', '9 micro sleep: 3.0 seconds', '10 micro sleep: 2.0 seconds', '11 micro sleep: 3.0 seconds', '12 micro sleep: 3.0 seconds', '13 micro sleep: 21.0 seconds', '14 micro sleep: 3.0 seconds', '15 micro sleep: 2.0 seconds', '16 micro sleep: 3.0 seconds', '17 micro sleep: 3.0 seconds', '18 micro sleep: 2.0 seconds', '19 micro sleep: 2.0 seconds', '20 micro sleep: 2.0 seconds', '21 micro sleep: 3.0 seconds', '22 micro sleep: 3.0 seconds', '23 micro sleep: 4.0 seconds', '24 micro sleep: 2.0 seconds', '25 micro sleep: 3.0 seconds', '26 micro sleep: 2.0 seconds', '27 micro sleep: 3.0 seconds', '28 micro sleep: 6.0 seconds', '29 micro sleep: 3.0 seconds', '30 micro sleep: 2.0 seconds', '31 micro sleep: 3.0 seconds', '32 micro sleep: 3.0 seconds', '33 micro sleep: 4.0 seconds', '34 micro sleep: 12.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 105.0 seconds remaining.,[]
2025-11-20 22:48:46,False,0,[],|,False,0,[],|,True,23,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 104.0 seconds remaining.,[]
2025-11-20 22:48:55,False,0,[],|,False,0,[],|,False,0,|,True,35,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 35.0 seconds', '3 micro sleep: 16.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 4.0 seconds', '6 micro sleep: 3.0 seconds', '7 micro sleep: 3.0 seconds', '8 micro sleep: 4.0 seconds', '9 micro sleep: 3.0 seconds', '10 micro sleep: 2.0 seconds', '11 micro sleep: 3.0 seconds', '12 micro sleep: 3.0 seconds', '13 micro sleep: 21.0 seconds', '14 micro sleep: 3.0 seconds', '15 micro sleep: 2.0 seconds', '16 micro sleep: 3.0 seconds', '17 micro sleep: 3.0 seconds', '18 micro sleep: 2.0 seconds', '19 micro sleep: 2.0 seconds', '20 micro sleep: 2.0 seconds', '21 micro sleep: 3.0 seconds', '22 micro sleep: 3.0 seconds', '23 micro sleep: 4.0 seconds', '24 micro sleep: 2.0 seconds', '25 micro sleep: 3.0 seconds', '26 micro sleep: 2.0 seconds', '27 micro sleep: 3.0 seconds', '28 micro sleep: 6.0 seconds', '29 micro sleep: 3.0 seconds', '30 micro sleep: 2.0 seconds', '31 micro sleep: 3.0 seconds', '32 micro sleep: 3.0 seconds', '33 micro sleep: 4.0 seconds', '34 micro sleep: 12.0 seconds', '35 micro sleep: 10.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 95.0 seconds remaining.,[]
2025-11-20 22:48:57,False,0,[],|,False,0,[],|,False,Counting flickers... 49.0 seconds remaining.,|,False,0,[],|,True,15,"['1 pitch: 7.0 seconds', '2 pitch: 35.0 seconds', '3 pitch: 3.0 seconds', '4 pitch: 17.0 seconds', '5 pitch: 8.0 seconds', '6 pitch: 3.0 seconds', '7 pitch: 23.0 seconds', '8 pitch: 7.0 seconds', '9 pitch: 4.0 seconds', '10 pitch: 24.0 seconds', '11 pitch: 5.0 seconds', '12 pitch: 4.0 seconds', '13 pitch: 6.0 seconds', '14 pitch: 3.0 seconds', '15 pitch: 18.0 seconds']",|,False,Counting yawns... 94.0 seconds remaining.,[]
2025-11-20 22:49:02,False,0,[],|,False,0,[],|,False,0,|,True,36,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 35.0 seconds', '3 micro sleep: 16.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 4.0 seconds', '6 micro sleep: 3.0 seconds', '7 micro sleep: 3.0 seconds', '8 micro sleep: 4.0 seconds', '9 micro sleep: 3.0 seconds', '10 micro sleep: 2.0 seconds', '11 micro sleep: 3.0 seconds', '12 micro sleep: 3.0 seconds', '13 micro sleep: 21.0 seconds', '14 micro sleep: 3.0 seconds', '15 micro sleep: 2.0 seconds', '16 micro sleep: 3.0 seconds', '17 micro sleep: 3.0 seconds', '18 micro sleep: 2.0 seconds', '19 micro sleep: 2.0 seconds', '20 micro sleep: 2.0 seconds', '21 micro sleep: 3.0 seconds', '22 micro sleep: 3.0 seconds', '23 micro sleep: 4.0 seconds', '24 micro sleep: 2.0 seconds', '25 micro sleep: 3.0 seconds', '26 micro sleep: 2.0 seconds', '27 micro sleep: 3.0 seconds', '28 micro sleep: 6.0 seconds', '29 micro sleep: 3.0 seconds', '30 micro sleep: 2.0 seconds', '31 micro sleep: 3.0 seconds', '32 micro sleep: 3.0 seconds', '33 micro sleep: 4.0 seconds', '34 micro sleep: 12.0 seconds', '35 micro sleep: 10.0 seconds', '36 micro sleep: 3.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 88.0 seconds remaining.,[]
2025-11-20 22:49:24,False,0,[],|,False,0,[],|,False,0,|,True,37,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 35.0 seconds', '3 micro sleep: 16.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 4.0 seconds', '6 micro sleep: 3.0 seconds', '7 micro sleep: 3.0 seconds', '8 micro sleep: 4.0 seconds', '9 micro sleep: 3.0 seconds', '10 micro sleep: 2.0 seconds', '11 micro sleep: 3.0 seconds', '12 micro sleep: 3.0 seconds', '13 micro sleep: 21.0 seconds', '14 micro sleep: 3.0 seconds', '15 micro sleep: 2.0 seconds', '16 micro sleep: 3.0 seconds', '17 micro sleep: 3.0 seconds', '18 micro sleep: 2.0 seconds', '19 micro sleep: 2.0 seconds', '20 micro sleep: 2.0 seconds', '21 micro sleep: 3.0 seconds', '22 micro sleep: 3.0 seconds', '23 micro sleep: 4.0 seconds', '24 micro sleep: 2.0 seconds', '25 micro sleep: 3.0 seconds', '26 micro sleep: 2.0 seconds', '27 micro sleep: 3.0 seconds', '28 micro sleep: 6.0 seconds', '29 micro sleep: 3.0 seconds', '30 micro sleep: 2.0 seconds', '31 micro sleep: 3.0 seconds', '32 micro sleep: 3.0 seconds', '33 micro sleep: 4.0 seconds', '34 micro sleep: 12.0 seconds', '35 micro sleep: 10.0 seconds', '36 micro sleep: 3.0 seconds', '37 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 66.0 seconds remaining.,[]
2025-11-20 22:49:43,False,0,[],|,False,0,[],|,False,Counting flickers... 3.0 seconds remaining.,|,False,0,[],|,True,16,"['1 pitch: 7.0 seconds', '2 pitch: 35.0 seconds', '3 pitch: 3.0 seconds', '4 pitch: 17.0 seconds', '5 pitch: 8.0 seconds', '6 pitch: 3.0 seconds', '7 pitch: 23.0 seconds', '8 pitch: 7.0 seconds', '9 pitch: 4.0 seconds', '10 pitch: 24.0 seconds', '11 pitch: 5.0 seconds', '12 pitch: 4.0 seconds', '13 pitch: 6.0 seconds', '14 pitch: 3.0 seconds', '15 pitch: 18.0 seconds', '16 pitch: 3.0 seconds']",|,False,Counting yawns... 47.0 seconds remaining.,[]
2025-11-20 22:49:46,False,0,[],|,False,0,[],|,True,12,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 45.0 seconds remaining.,[]
2025-11-20 22:49:49,False,0,[],|,False,0,[],|,False,0,|,True,38,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 35.0 seconds', '3 micro sleep: 16.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 4.0 seconds', '6 micro sleep: 3.0 seconds', '7 micro sleep: 3.0 seconds', '8 micro sleep: 4.0 seconds', '9 micro sleep: 3.0 seconds', '10 micro sleep: 2.0 seconds', '11 micro sleep: 3.0 seconds', '12 micro sleep: 3.0 seconds', '13 micro sleep: 21.0 seconds', '14 micro sleep: 3.0 seconds', '15 micro sleep: 2.0 seconds', '16 micro sleep: 3.0 seconds', '17 micro sleep: 3.0 seconds', '18 micro sleep: 2.0 seconds', '19 micro sleep: 2.0 seconds', '20 micro sleep: 2.0 seconds', '21 micro sleep: 3.0 seconds', '22 micro sleep: 3.0 seconds', '23 micro sleep: 4.0 seconds', '24 micro sleep: 2.0 seconds', '25 micro sleep: 3.0 seconds', '26 micro sleep: 2.0 seconds', '27 micro sleep: 3.0 seconds', '28 micro sleep: 6.0 seconds', '29 micro sleep: 3.0 seconds', '30 micro sleep: 2.0 seconds', '31 micro sleep: 3.0 seconds', '32 micro sleep: 3.0 seconds', '33 micro sleep: 4.0 seconds', '34 micro sleep: 12.0 seconds', '35 micro sleep: 10.0 seconds', '36 micro sleep: 3.0 seconds', '37 micro sleep: 2.0 seconds', '38 micro sleep: 13.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 41.0 seconds remaining.,[]
2025-11-20 22:50:02,False,0,[],|,False,0,[],|,False,Counting flickers... 43.0 seconds remaining.,|,False,0,[],|,True,17,"['1 pitch: 7.0 seconds', '2 pitch: 35.0 seconds', '3 pitch: 3.0 seconds', '4 pitch: 17.0 seconds', '5 pitch: 8.0 seconds', '6 pitch: 3.0 seconds', '7 pitch: 23.0 seconds', '8 pitch: 7.0 seconds', '9 pitch: 4.0 seconds', '10 pitch: 24.0 seconds', '11 pitch: 5.0 seconds', '12 pitch: 4.0 seconds', '13 pitch: 6.0 seconds', '14 pitch: 3.0 seconds', '15 pitch: 18.0 seconds', '16 pitch: 3.0 seconds', '17 pitch: 3.0 seconds']",|,False,Counting yawns... 28.0 seconds remaining.,[]
2025-11-20 22:50:04,False,0,[],|,False,0,[],|,False,0,|,True,39,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 35.0 seconds', '3 micro sleep: 16.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 4.0 seconds', '6 micro sleep: 3.0 seconds', '7 micro sleep: 3.0 seconds', '8 micro sleep: 4.0 seconds', '9 micro sleep: 3.0 seconds', '10 micro sleep: 2.0 seconds', '11 micro sleep: 3.0 seconds', '12 micro sleep: 3.0 seconds', '13 micro sleep: 21.0 seconds', '14 micro sleep: 3.0 seconds', '15 micro sleep: 2.0 seconds', '16 micro sleep: 3.0 seconds', '17 micro sleep: 3.0 seconds', '18 micro sleep: 2.0 seconds', '19 micro sleep: 2.0 seconds', '20 micro sleep: 2.0 seconds', '21 micro sleep: 3.0 seconds', '22 micro sleep: 3.0 seconds', '23 micro sleep: 4.0 seconds', '24 micro sleep: 2.0 seconds', '25 micro sleep: 3.0 seconds', '26 micro sleep: 2.0 seconds', '27 micro sleep: 3.0 seconds', '28 micro sleep: 6.0 seconds', '29 micro sleep: 3.0 seconds', '30 micro sleep: 2.0 seconds', '31 micro sleep: 3.0 seconds', '32 micro sleep: 3.0 seconds', '33 micro sleep: 4.0 seconds', '34 micro sleep: 12.0 seconds', '35 micro sleep: 10.0 seconds', '36 micro sleep: 3.0 seconds', '37 micro sleep: 2.0 seconds', '38 micro sleep: 13.0 seconds', '39 micro sleep: 13.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 27.0 seconds remaining.,[]
2025-11-20 22:50:07,False,0,[],|,False,0,[],|,False,0,|,True,40,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 35.0 seconds', '3 micro sleep: 16.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 4.0 seconds', '6 micro sleep: 3.0 seconds', '7 micro sleep: 3.0 seconds', '8 micro sleep: 4.0 seconds', '9 micro sleep: 3.0 seconds', '10 micro sleep: 2.0 seconds', '11 micro sleep: 3.0 seconds', '12 micro sleep: 3.0 seconds', '13 micro sleep: 21.0 seconds', '14 micro sleep: 3.0 seconds', '15 micro sleep: 2.0 seconds', '16 micro sleep: 3.0 seconds', '17 micro sleep: 3.0 seconds', '18 micro sleep: 2.0 seconds', '19 micro sleep: 2.0 seconds', '20 micro sleep: 2.0 seconds', '21 micro sleep: 3.0 seconds', '22 micro sleep: 3.0 seconds', '23 micro sleep: 4.0 seconds', '24 micro sleep: 2.0 seconds', '25 micro sleep: 3.0 seconds', '26 micro sleep: 2.0 seconds', '27 micro sleep: 3.0 seconds', '28 micro sleep: 6.0 seconds', '29 micro sleep: 3.0 seconds', '30 micro sleep: 2.0 seconds', '31 micro sleep: 3.0 seconds', '32 micro sleep: 3.0 seconds', '33 micro sleep: 4.0 seconds', '34 micro sleep: 12.0 seconds', '35 micro sleep: 10.0 seconds', '36 micro sleep: 3.0 seconds', '37 micro sleep: 2.0 seconds', '38 micro sleep: 13.0 seconds', '39 micro sleep: 13.0 seconds', '40 micro sleep: 3.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 23.0 seconds remaining.,[]
2025-11-20 22:50:09,False,0,[],|,False,0,[],|,False,0,|,True,41,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 35.0 seconds', '3 micro sleep: 16.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 4.0 seconds', '6 micro sleep: 3.0 seconds', '7 micro sleep: 3.0 seconds', '8 micro sleep: 4.0 seconds', '9 micro sleep: 3.0 seconds', '10 micro sleep: 2.0 seconds', '11 micro sleep: 3.0 seconds', '12 micro sleep: 3.0 seconds', '13 micro sleep: 21.0 seconds', '14 micro sleep: 3.0 seconds', '15 micro sleep: 2.0 seconds', '16 micro sleep: 3.0 seconds', '17 micro sleep: 3.0 seconds', '18 micro sleep: 2.0 seconds', '19 micro sleep: 2.0 seconds', '20 micro sleep: 2.0 seconds', '21 micro sleep: 3.0 seconds', '22 micro sleep: 3.0 seconds', '23 micro sleep: 4.0 seconds', '24 micro sleep: 2.0 seconds', '25 micro sleep: 3.0 seconds', '26 micro sleep: 2.0 seconds', '27 micro sleep: 3.0 seconds', '28 micro sleep: 6.0 seconds', '29 micro sleep: 3.0 seconds', '30 micro sleep: 2.0 seconds', '31 micro sleep: 3.0 seconds', '32 micro sleep: 3.0 seconds', '33 micro sleep: 4.0 seconds', '34 micro sleep: 12.0 seconds', '35 micro sleep: 10.0 seconds', '36 micro sleep: 3.0 seconds', '37 micro sleep: 2.0 seconds', '38 micro sleep: 13.0 seconds', '39 micro sleep: 13.0 seconds', '40 micro sleep: 3.0 seconds', '41 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 21.0 seconds remaining.,[]
2025-11-20 22:50:30,False,0,[],|,False,0,[],|,False,Counting flickers... 16.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,[]
2025-11-20 22:50:35,False,0,[],|,False,0,[],|,False,0,|,True,42,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 35.0 seconds', '3 micro sleep: 16.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 4.0 seconds', '6 micro sleep: 3.0 seconds', '7 micro sleep: 3.0 seconds', '8 micro sleep: 4.0 seconds', '9 micro sleep: 3.0 seconds', '10 micro sleep: 2.0 seconds', '11 micro sleep: 3.0 seconds', '12 micro sleep: 3.0 seconds', '13 micro sleep: 21.0 seconds', '14 micro sleep: 3.0 seconds', '15 micro sleep: 2.0 seconds', '16 micro sleep: 3.0 seconds', '17 micro sleep: 3.0 seconds', '18 micro sleep: 2.0 seconds', '19 micro sleep: 2.0 seconds', '20 micro sleep: 2.0 seconds', '21 micro sleep: 3.0 seconds', '22 micro sleep: 3.0 seconds', '23 micro sleep: 4.0 seconds', '24 micro sleep: 2.0 seconds', '25 micro sleep: 3.0 seconds', '26 micro sleep: 2.0 seconds', '27 micro sleep: 3.0 seconds', '28 micro sleep: 6.0 seconds', '29 micro sleep: 3.0 seconds', '30 micro sleep: 2.0 seconds', '31 micro sleep: 3.0 seconds', '32 micro sleep: 3.0 seconds', '33 micro sleep: 4.0 seconds', '34 micro sleep: 12.0 seconds', '35 micro sleep: 10.0 seconds', '36 micro sleep: 3.0 seconds', '37 micro sleep: 2.0 seconds', '38 micro sleep: 13.0 seconds', '39 micro sleep: 13.0 seconds', '40 micro sleep: 3.0 seconds', '41 micro sleep: 2.0 seconds', '42 micro sleep: 3.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 175.0 seconds remaining.,[]
2025-11-20 22:50:45,False,0,[],|,False,0,[],|,True,17,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 165.0 seconds remaining.,[]
2025-11-20 22:50:46,False,0,[],|,False,0,[],|,False,Counting flickers... 59.0 seconds remaining.,|,False,0,[],|,True,18,"['1 pitch: 7.0 seconds', '2 pitch: 35.0 seconds', '3 pitch: 3.0 seconds', '4 pitch: 17.0 seconds', '5 pitch: 8.0 seconds', '6 pitch: 3.0 seconds', '7 pitch: 23.0 seconds', '8 pitch: 7.0 seconds', '9 pitch: 4.0 seconds', '10 pitch: 24.0 seconds', '11 pitch: 5.0 seconds', '12 pitch: 4.0 seconds', '13 pitch: 6.0 seconds', '14 pitch: 3.0 seconds', '15 pitch: 18.0 seconds', '16 pitch: 3.0 seconds', '17 pitch: 3.0 seconds', '18 pitch: 5.0 seconds']",|,False,Counting yawns... 164.0 seconds remaining.,[]
2025-11-20 22:50:48,False,0,[],|,False,0,[],|,False,0,|,True,43,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 35.0 seconds', '3 micro sleep: 16.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 4.0 seconds', '6 micro sleep: 3.0 seconds', '7 micro sleep: 3.0 seconds', '8 micro sleep: 4.0 seconds', '9 micro sleep: 3.0 seconds', '10 micro sleep: 2.0 seconds', '11 micro sleep: 3.0 seconds', '12 micro sleep: 3.0 seconds', '13 micro sleep: 21.0 seconds', '14 micro sleep: 3.0 seconds', '15 micro sleep: 2.0 seconds', '16 micro sleep: 3.0 seconds', '17 micro sleep: 3.0 seconds', '18 micro sleep: 2.0 seconds', '19 micro sleep: 2.0 seconds', '20 micro sleep: 2.0 seconds', '21 micro sleep: 3.0 seconds', '22 micro sleep: 3.0 seconds', '23 micro sleep: 4.0 seconds', '24 micro sleep: 2.0 seconds', '25 micro sleep: 3.0 seconds', '26 micro sleep: 2.0 seconds', '27 micro sleep: 3.0 seconds', '28 micro sleep: 6.0 seconds', '29 micro sleep: 3.0 seconds', '30 micro sleep: 2.0 seconds', '31 micro sleep: 3.0 seconds', '32 micro sleep: 3.0 seconds', '33 micro sleep: 4.0 seconds', '34 micro sleep: 12.0 seconds', '35 micro sleep: 10.0 seconds', '36 micro sleep: 3.0 seconds', '37 micro sleep: 2.0 seconds', '38 micro sleep: 13.0 seconds', '39 micro sleep: 13.0 seconds', '40 micro sleep: 3.0 seconds', '41 micro sleep: 2.0 seconds', '42 micro sleep: 3.0 seconds', '43 micro sleep: 8.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 162.0 seconds remaining.,[]
2025-11-20 22:51:00,False,0,[],|,False,0,[],|,False,0,|,True,44,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 35.0 seconds', '3 micro sleep: 16.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 4.0 seconds', '6 micro sleep: 3.0 seconds', '7 micro sleep: 3.0 seconds', '8 micro sleep: 4.0 seconds', '9 micro sleep: 3.0 seconds', '10 micro sleep: 2.0 seconds', '11 micro sleep: 3.0 seconds', '12 micro sleep: 3.0 seconds', '13 micro sleep: 21.0 seconds', '14 micro sleep: 3.0 seconds', '15 micro sleep: 2.0 seconds', '16 micro sleep: 3.0 seconds', '17 micro sleep: 3.0 seconds', '18 micro sleep: 2.0 seconds', '19 micro sleep: 2.0 seconds', '20 micro sleep: 2.0 seconds', '21 micro sleep: 3.0 seconds', '22 micro sleep: 3.0 seconds', '23 micro sleep: 4.0 seconds', '24 micro sleep: 2.0 seconds', '25 micro sleep: 3.0 seconds', '26 micro sleep: 2.0 seconds', '27 micro sleep: 3.0 seconds', '28 micro sleep: 6.0 seconds', '29 micro sleep: 3.0 seconds', '30 micro sleep: 2.0 seconds', '31 micro sleep: 3.0 seconds', '32 micro sleep: 3.0 seconds', '33 micro sleep: 4.0 seconds', '34 micro sleep: 12.0 seconds', '35 micro sleep: 10.0 seconds', '36 micro sleep: 3.0 seconds', '37 micro sleep: 2.0 seconds', '38 micro sleep: 13.0 seconds', '39 micro sleep: 13.0 seconds', '40 micro sleep: 3.0 seconds', '41 micro sleep: 2.0 seconds', '42 micro sleep: 3.0 seconds', '43 micro sleep: 8.0 seconds', '44 micro sleep: 11.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 150.0 seconds remaining.,[]
2025-11-20 22:51:00,False,0,[],|,False,0,[],|,False,Counting flickers... 45.0 seconds remaining.,|,False,0,[],|,True,19,"['1 pitch: 7.0 seconds', '2 pitch: 35.0 seconds', '3 pitch: 3.0 seconds', '4 pitch: 17.0 seconds', '5 pitch: 8.0 seconds', '6 pitch: 3.0 seconds', '7 pitch: 23.0 seconds', '8 pitch: 7.0 seconds', '9 pitch: 4.0 seconds', '10 pitch: 24.0 seconds', '11 pitch: 5.0 seconds', '12 pitch: 4.0 seconds', '13 pitch: 6.0 seconds', '14 pitch: 3.0 seconds', '15 pitch: 18.0 seconds', '16 pitch: 3.0 seconds', '17 pitch: 3.0 seconds', '18 pitch: 5.0 seconds', '19 pitch: 4.0 seconds']",|,False,Counting yawns... 150.0 seconds remaining.,[]
2025-11-20 22:51:07,False,0,[],|,False,0,[],|,False,0,|,True,45,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 35.0 seconds', '3 micro sleep: 16.0 seconds', '4 micro sleep: 2.0 seconds', '5 micro sleep: 4.0 seconds', '6 micro sleep: 3.0 seconds', '7 micro sleep: 3.0 seconds', '8 micro sleep: 4.0 seconds', '9 micro sleep: 3.0 seconds', '10 micro sleep: 2.0 seconds', '11 micro sleep: 3.0 seconds', '12 micro sleep: 3.0 seconds', '13 micro sleep: 21.0 seconds', '14 micro sleep: 3.0 seconds', '15 micro sleep: 2.0 seconds', '16 micro sleep: 3.0 seconds', '17 micro sleep: 3.0 seconds', '18 micro sleep: 2.0 seconds', '19 micro sleep: 2.0 seconds', '20 micro sleep: 2.0 seconds', '21 micro sleep: 3.0 seconds', '22 micro sleep: 3.0 seconds', '23 micro sleep: 4.0 seconds', '24 micro sleep: 2.0 seconds', '25 micro sleep: 3.0 seconds', '26 micro sleep: 2.0 seconds', '27 micro sleep: 3.0 seconds', '28 micro sleep: 6.0 seconds', '29 micro sleep: 3.0 seconds', '30 micro sleep: 2.0 seconds', '31 micro sleep: 3.0 seconds', '32 micro sleep: 3.0 seconds', '33 micro sleep: 4.0 seconds', '34 micro sleep: 12.0 seconds', '35 micro sleep: 10.0 seconds', '36 micro sleep: 3.0 seconds', '37 micro sleep: 2.0 seconds', '38 micro sleep: 13.0 seconds', '39 micro sleep: 13.0 seconds', '40 micro sleep: 3.0 seconds', '41 micro sleep: 2.0 seconds', '42 micro sleep: 3.0 seconds', '43 micro sleep: 8.0 seconds', '44 micro sleep: 11.0 seconds', '45 micro sleep: 6.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 143.0 seconds remaining.,[]
2025-11-20 22:52:17,False,0,[],|,False,0,[],|,False,Counting flickers... 14.0 seconds remaining.,|,False,0,[],|,True,1,['1 pitch: 8.0 seconds'],|,False,Counting yawns... 134.0 seconds remaining.,[]
2025-11-20 22:52:31,False,0,[],|,False,0,[],|,True,7,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 120.0 seconds remaining.,[]
2025-11-20 22:52:41,False,0,[],|,False,0,[],|,False,0,|,True,1,['1 micro sleep: 4.0 seconds'],|,False,Counting pitches...,[],|,False,Counting yawns... 111.0 seconds remaining.,[]
2025-11-20 22:52:44,False,0,[],|,False,0,[],|,False,0,|,True,2,"['1 micro sleep: 4.0 seconds', '2 micro sleep: 3.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 108.0 seconds remaining.,[]
2025-11-20 22:52:57,False,0,[],|,False,0,[],|,False,0,|,True,3,"['1 micro sleep: 4.0 seconds', '2 micro sleep: 3.0 seconds', '3 micro sleep: 3.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 95.0 seconds remaining.,[]
2025-11-20 22:53:00,False,0,[],|,False,0,[],|,False,0,|,True,4,"['1 micro sleep: 4.0 seconds', '2 micro sleep: 3.0 seconds', '3 micro sleep: 3.0 seconds', '4 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 92.0 seconds remaining.,[]
